Name,C-1,C-2,C-5,C-6,7D-2,7D-3,7D-6,7D-7,14D-3,14D-5,14D-6,14D-7,21D-3,21D-5,21D-6,21D-7
TRINITY_DN5494_c0_g1_i3,10,10,12,3,2,0,0,2,0,3,0,11,11,3,0,0
TRINITY_DN26968_c0_g3_i1,42,18,17,10,0,5,4,4,4,10,8,5,3,1,1,3
TRINITY_DN29535_c0_g3_i1,16,1,6,1,0,0,1,2,0,0,1,0,0,0,0,0
TRINITY_DN5494_c0_g1_i5,400,384,271,266,328,159,339,183,289,178,158,743,508,377,368,304
TRINITY_DN3498_c0_g2_i1,11,8,10,1,2,1,1,3,1,7,12,1,1,7,6,8
TRINITY_DN51868_c0_g1_i2,4,4,0,2,0,0,0,0,3,0,0,0,2,0,0,1
TRINITY_DN31662_c0_g1_i1,0,1,0,0,4,1,0,0,1,0,0,0,0,2,0,0
TRINITY_DN18872_c1_g1_i2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TRINITY_DN10383_c0_g1_i1,0,0,0,0,64,0,0,36,0,35,24,119,0,52,0,103
TRINITY_DN59008_c0_g3_i1,17,5,3,5,26,21,18,11,9,5,10,27,6,5,6,37
TRINITY_DN18685_c0_g2_i3,4,0,3,1,2,2,4,1,1,2,2,1,16,4,5,1
TRINITY_DN10383_c0_g1_i4,107,42,60,84,160,168,68,50,69,0,32,84,45,27,54,86
TRINITY_DN42_c0_g1_i12,420,228,191,364,866,620,334,312,303,111,212,717,238,278,200,813
TRINITY_DN42_c0_g1_i14,0,25,9,0,13,0,0,44,1,8,0,73,0,0,0,83
TRINITY_DN6627_c1_g1_i2,6,65,9,4,11,15,6,3,80,5,5,23,21,8,0,8
TRINITY_DN82438_c0_g1_i1,1,0,0,1,5,4,0,2,0,0,3,3,2,0,2,4
TRINITY_DN6627_c1_g1_i3,0,4,0,2,8,0,0,0,3,0,0,2,0,0,0,0
TRINITY_DN14309_c0_g3_i1,0,4,1,0,13,3,3,0,7,3,0,0,2,0,0,5
TRINITY_DN58203_c0_g2_i1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN14309_c0_g3_i2,13,3,3,3,13,12,9,12,0,0,7,23,7,8,6,29
TRINITY_DN19461_c0_g1_i1,8,0,2,3,4,4,8,1,2,0,4,4,1,6,1,7
TRINITY_DN456811_c0_g1_i1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
TRINITY_DN83405_c0_g1_i1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN2944_c0_g1_i5,5,2,1,0,9,2,0,1,2,0,2,6,1,0,1,2
TRINITY_DN2944_c0_g1_i4,56,40,7,64,61,42,37,0,18,13,29,18,22,21,11,43
TRINITY_DN31269_c2_g1_i1,12,1,0,4,4,4,3,5,3,1,4,4,3,3,0,8
TRINITY_DN2944_c0_g1_i6,54,23,20,34,89,83,15,61,31,22,36,88,46,47,26,100
TRINITY_DN380005_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN128149_c0_g1_i1,4,6,0,10,0,3,0,0,0,0,2,0,1,4,1,3
TRINITY_DN191936_c0_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN39339_c0_g1_i4,1,0,0,2,9,0,0,1,0,0,0,6,0,0,2,1
TRINITY_DN17175_c0_g1_i5,73,3,48,35,250,26,47,81,9,0,0,109,0,20,52,61
TRINITY_DN91585_c0_g2_i1,5,3,5,14,18,15,4,2,2,2,5,9,6,8,7,17
TRINITY_DN10761_c1_g1_i1,4,1,3,9,0,2,0,0,1,3,0,0,1,8,2,0
TRINITY_DN55315_c0_g1_i1,7,1,2,3,4,9,4,2,0,0,0,13,5,1,3,5
TRINITY_DN9584_c5_g1_i1,5,3,1,2,9,7,3,4,3,1,2,9,1,0,3,12
TRINITY_DN79310_c0_g1_i1,6,3,1,2,3,0,0,0,0,0,0,2,2,1,2,5
TRINITY_DN439598_c0_g1_i1,0,0,4,0,3,0,0,0,0,0,1,1,0,2,0,0
TRINITY_DN12971_c0_g2_i1,41,27,39,37,90,78,36,47,24,12,33,71,16,35,12,67
TRINITY_DN39209_c0_g1_i3,3,0,0,0,2,0,0,0,0,0,0,3,2,0,1,3
TRINITY_DN39209_c0_g1_i2,0,0,0,0,4,1,0,0,0,0,0,0,1,0,1,0
TRINITY_DN12971_c0_g2_i3,0,0,0,0,0,0,0,6,7,0,0,0,0,0,1,0
TRINITY_DN96475_c0_g1_i1,2,9,4,2,3,1,0,0,2,0,3,0,7,1,2,2
TRINITY_DN118659_c0_g2_i1,0,1,0,0,1,1,0,0,3,0,0,8,0,0,0,6
TRINITY_DN69407_c1_g1_i1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN19043_c2_g2_i1,20,11,12,14,45,33,19,9,7,2,11,56,19,17,15,42
TRINITY_DN215121_c0_g1_i1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN303805_c0_g1_i1,6,3,0,0,0,0,0,2,2,0,0,0,0,0,0,0
TRINITY_DN155884_c0_g1_i1,2,0,1,3,7,4,0,2,6,0,1,0,1,5,1,6
TRINITY_DN39642_c0_g2_i1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN39642_c0_g2_i3,1,0,0,1,0,1,0,2,1,0,0,0,2,0,0,2
TRINITY_DN39642_c0_g2_i2,2,0,2,2,2,2,1,1,0,1,1,0,3,0,0,2
TRINITY_DN8756_c0_g4_i1,2,0,0,4,1,0,1,0,2,0,0,1,0,0,0,0
TRINITY_DN22712_c0_g1_i1,11,2,0,8,10,10,4,1,1,0,2,4,0,3,7,3
TRINITY_DN429620_c0_g1_i1,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,0
TRINITY_DN279936_c0_g1_i1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
TRINITY_DN395231_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN82636_c0_g1_i2,3,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0
TRINITY_DN59762_c0_g5_i1,3,0,0,3,1,0,0,0,0,0,0,1,0,0,0,4
TRINITY_DN15087_c0_g2_i1,10,4,1,5,17,14,7,4,4,0,5,16,5,6,4,35
TRINITY_DN31426_c0_g1_i1,8,0,1,2,12,9,2,6,3,0,2,11,2,0,0,4
TRINITY_DN38928_c0_g1_i1,7,1,0,1,2,2,1,3,3,0,1,2,0,0,1,1
TRINITY_DN33514_c0_g1_i4,28,15,30,6,9,0,28,14,0,14,14,4,22,0,13,0
TRINITY_DN24745_c0_g1_i1,8,1,4,1,8,4,2,0,3,0,0,2,0,0,0,1
TRINITY_DN33514_c0_g1_i8,2,14,13,23,21,16,42,5,4,0,0,0,12,8,29,11
TRINITY_DN335726_c0_g1_i1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
TRINITY_DN300369_c0_g1_i1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN256606_c0_g1_i1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN257215_c0_g1_i1,0,0,0,0,2,0,0,0,1,1,0,3,0,0,0,2
TRINITY_DN8313_c0_g1_i1,11,0,0,22,29,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN8313_c0_g1_i3,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0
TRINITY_DN340036_c0_g1_i1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
TRINITY_DN8313_c0_g1_i2,115,66,112,36,82,68,96,67,113,222,42,138,129,72,287,35
TRINITY_DN8313_c0_g1_i5,25,4,9,10,17,4,4,4,15,7,25,17,17,28,10,3
TRINITY_DN8313_c0_g1_i4,6,0,5,0,2,0,2,4,0,0,0,0,9,2,0,4
TRINITY_DN8313_c0_g1_i6,22,31,0,41,43,40,9,0,39,21,60,112,51,109,13,30
TRINITY_DN10253_c0_g1_i3,0,2,5,0,0,10,0,0,0,0,0,0,0,0,0,0
TRINITY_DN10253_c0_g1_i2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TRINITY_DN11503_c0_g1_i10,1,0,0,0,0,0,0,0,0,2,3,0,0,4,3,0
TRINITY_DN134130_c0_g1_i1,9,1,4,0,6,4,4,2,2,1,3,11,3,2,1,17
TRINITY_DN10253_c0_g1_i4,12,5,3,12,27,26,11,8,15,7,6,42,3,11,11,37
TRINITY_DN11503_c0_g1_i12,74,99,119,115,133,58,73,107,169,264,64,215,506,246,360,128
TRINITY_DN10253_c0_g1_i7,10,0,3,0,5,0,11,9,0,0,0,0,0,7,0,0
TRINITY_DN37172_c0_g4_i1,2,2,3,9,10,17,4,7,2,4,1,6,4,4,1,7
TRINITY_DN12603_c0_g1_i14,27,11,13,21,30,37,13,34,11,3,9,40,9,13,10,52
TRINITY_DN226317_c0_g1_i1,2,1,0,0,0,3,0,0,1,0,1,9,0,0,0,10
TRINITY_DN458844_c0_g1_i1,3,0,4,1,0,0,1,0,1,1,3,0,0,1,1,3
TRINITY_DN13185_c0_g1_i2,8,0,4,7,0,0,1,0,4,0,4,1,5,0,1,0
TRINITY_DN13185_c0_g1_i1,1,0,18,0,0,6,2,0,9,0,5,1,19,14,16,11
TRINITY_DN13185_c0_g1_i4,12,13,0,0,0,11,4,1,4,18,8,1,0,9,1,2
TRINITY_DN84774_c0_g2_i1,0,1,1,0,1,2,0,0,0,0,0,1,2,0,0,2
TRINITY_DN13185_c0_g1_i3,35,6,0,0,0,7,0,0,8,7,1,0,0,11,1,0
TRINITY_DN90780_c0_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
TRINITY_DN278643_c0_g1_i1,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,2
TRINITY_DN3134_c0_g1_i20,8,0,1,0,0,2,1,0,0,0,0,0,0,0,0,9
TRINITY_DN392992_c0_g1_i1,4,4,0,0,1,1,1,0,1,0,0,1,1,3,0,1
TRINITY_DN135196_c0_g1_i1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN452_c0_g2_i3,32,5,21,3,30,2,5,2,0,0,3,0,12,12,6,19
TRINITY_DN452_c0_g2_i6,38,0,0,0,16,0,0,6,7,6,0,0,6,0,18,17
TRINITY_DN98433_c0_g1_i1,16,2,3,6,4,1,0,3,4,1,8,4,1,2,1,0
TRINITY_DN443748_c0_g1_i1,6,1,1,4,0,0,1,0,0,6,0,0,2,0,0,2
TRINITY_DN452_c0_g2_i7,340,222,243,143,232,105,164,122,188,180,144,291,315,168,316,223
TRINITY_DN31484_c1_g1_i1,6,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
TRINITY_DN405263_c0_g1_i1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN192309_c0_g2_i1,1,0,0,0,8,2,1,1,1,0,0,1,1,1,2,1
TRINITY_DN402331_c0_g1_i1,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0
TRINITY_DN58715_c0_g1_i1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
TRINITY_DN315397_c0_g1_i1,1,1,1,2,0,2,0,3,3,0,0,2,0,1,0,10
TRINITY_DN24074_c1_g2_i1,67,31,28,57,74,69,46,54,34,8,24,99,17,23,26,68
TRINITY_DN259248_c0_g1_i1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN33564_c0_g2_i1,7,7,4,4,0,2,1,0,0,1,1,1,4,0,1,1
TRINITY_DN452_c0_g2_i2,90,19,19,5,62,2,0,24,8,13,0,9,0,10,11,89
TRINITY_DN452_c0_g2_i1,49,0,19,11,54,0,4,14,24,35,10,25,26,11,16,10
TRINITY_DN3134_c0_g1_i16,82,0,0,29,103,0,5,0,56,23,24,21,0,0,0,0
TRINITY_DN220603_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
TRINITY_DN3134_c0_g1_i18,243,82,187,108,79,28,10,17,82,46,38,96,63,117,207,90
TRINITY_DN3134_c0_g1_i17,23,65,167,80,29,18,26,25,15,36,25,59,292,65,27,0
TRINITY_DN439290_c0_g1_i1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0
TRINITY_DN1379_c0_g1_i2,317,270,258,374,155,158,100,71,231,365,340,409,438,631,510,332
TRINITY_DN1379_c0_g1_i1,172,38,103,21,31,0,53,21,56,39,0,81,17,71,37,13
TRINITY_DN239639_c0_g1_i1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN1379_c0_g1_i3,120,307,166,167,96,26,36,68,17,125,70,140,141,153,81,101
TRINITY_DN239769_c0_g1_i1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3134_c0_g1_i12,26,0,0,0,10,0,0,0,0,4,14,0,11,23,7,6
TRINITY_DN3134_c0_g1_i11,74,0,15,21,67,0,4,0,70,0,37,112,38,28,24,7
TRINITY_DN3134_c0_g1_i14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN62362_c0_g1_i5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
TRINITY_DN25861_c0_g1_i1,1,0,0,0,2,2,1,2,0,0,3,3,0,0,0,1
TRINITY_DN260796_c0_g1_i1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
TRINITY_DN61982_c0_g2_i1,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
TRINITY_DN62362_c0_g1_i3,298,122,114,117,235,225,164,163,142,86,107,215,128,149,124,270
TRINITY_DN23793_c1_g2_i1,6,1,2,0,1,7,1,0,2,0,0,3,0,1,2,6
TRINITY_DN434904_c0_g1_i1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0
TRINITY_DN58913_c0_g1_i2,20,2,24,18,4,2,2,5,9,13,15,9,16,14,3,3
TRINITY_DN58913_c0_g1_i1,6,4,2,4,3,3,1,1,0,1,2,2,1,7,2,0
TRINITY_DN296997_c0_g1_i1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
TRINITY_DN3461_c0_g1_i9,6,8,2,2,5,1,2,0,2,13,12,14,14,24,5,3
TRINITY_DN8135_c1_g1_i1,0,0,0,0,2,4,0,2,0,0,0,0,1,0,0,3
TRINITY_DN3461_c0_g1_i2,175,96,94,164,26,8,14,27,14,99,70,67,38,46,122,89
TRINITY_DN3461_c0_g1_i1,113,158,119,76,53,52,67,72,52,195,103,131,79,0,75,48
TRINITY_DN34358_c0_g1_i1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3461_c0_g1_i5,91,0,0,43,0,0,0,0,0,0,0,0,0,0,30,0
TRINITY_DN299274_c0_g1_i1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN3461_c0_g1_i7,37,40,10,3,11,0,4,8,5,29,30,46,23,17,22,34
TRINITY_DN126437_c0_g2_i1,3,0,0,0,0,0,0,0,0,0,0,1,7,0,1,1
TRINITY_DN7678_c3_g1_i2,5,0,0,0,6,43,2,14,13,0,43,32,31,24,0,12
TRINITY_DN47117_c0_g1_i2,3,1,0,3,0,2,0,0,3,2,0,6,0,1,3,0
TRINITY_DN47117_c0_g1_i4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
TRINITY_DN36919_c4_g1_i1,3,0,3,3,6,2,3,1,2,0,2,6,0,0,1,6
TRINITY_DN402133_c0_g1_i1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TRINITY_DN308499_c0_g1_i1,7,0,0,4,6,2,0,1,0,2,1,0,0,0,0,4
TRINITY_DN69735_c1_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
TRINITY_DN170763_c0_g1_i1,2,0,1,1,0,1,0,1,0,2,0,0,0,0,1,0
TRINITY_DN17100_c0_g1_i1,1,3,2,2,6,9,3,3,1,1,7,16,12,16,4,6
TRINITY_DN17100_c0_g1_i2,142,184,171,118,203,106,195,89,222,106,227,313,601,87,397,63
TRINITY_DN37740_c0_g1_i1,2,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0
TRINITY_DN111157_c0_g2_i1,20,14,2,10,50,42,13,11,13,6,8,31,13,18,8,54
TRINITY_DN161253_c0_g1_i1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN67757_c0_g1_i1,1,2,1,3,5,4,2,0,2,1,1,11,0,0,1,6
TRINITY_DN161253_c0_g1_i4,25,13,12,14,15,38,14,17,13,0,11,50,11,23,10,45
TRINITY_DN161253_c0_g1_i3,0,0,0,0,14,10,0,0,0,4,4,0,0,0,0,0
TRINITY_DN266059_c0_g1_i1,0,0,0,1,8,0,2,0,0,0,0,0,1,0,0,1
TRINITY_DN161253_c0_g1_i5,0,6,0,0,8,0,4,0,4,0,0,0,0,0,0,0
TRINITY_DN1137_c0_g2_i1,1,0,0,5,1,0,0,0,1,0,0,3,0,0,0,1
TRINITY_DN161253_c0_g1_i8,0,0,0,0,6,0,0,0,1,0,0,8,0,0,0,0
TRINITY_DN6157_c0_g1_i1,75,3,18,30,15,0,13,13,21,2,0,55,55,10,52,6
TRINITY_DN7678_c3_g1_i1,0,17,8,0,21,0,16,15,9,27,0,8,11,31,15,20
TRINITY_DN78288_c0_g1_i1,3,1,0,0,1,2,1,3,1,0,0,3,3,0,2,0
TRINITY_DN44496_c0_g1_i2,25,20,16,32,25,1,14,8,9,14,4,13,24,27,30,12
TRINITY_DN228191_c0_g1_i1,1,3,0,6,12,4,1,2,7,1,0,8,0,2,0,3
TRINITY_DN66495_c0_g2_i1,6,2,0,0,0,0,0,0,0,0,1,3,1,3,0,1
TRINITY_DN13549_c1_g1_i3,25,5,11,0,40,4,12,0,8,3,5,21,0,9,13,30
TRINITY_DN13549_c1_g1_i2,16,5,0,21,21,49,13,29,23,6,12,21,9,20,4,31
TRINITY_DN13549_c1_g1_i4,5,7,15,2,7,3,1,0,0,0,4,1,4,6,7,0
TRINITY_DN2872_c1_g1_i1,9,4,1,1,0,1,0,0,6,2,4,3,2,5,3,3
TRINITY_DN233475_c0_g1_i1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1
TRINITY_DN427156_c0_g1_i1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
TRINITY_DN20569_c0_g2_i1,6,0,0,4,19,5,7,1,2,1,7,13,1,6,4,20
TRINITY_DN369969_c0_g1_i1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN130683_c0_g1_i1,11,3,4,2,2,0,6,0,3,9,4,0,4,3,2,4
TRINITY_DN373288_c0_g1_i1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0
TRINITY_DN360218_c0_g1_i1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN224163_c0_g1_i1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
TRINITY_DN64771_c0_g1_i2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
TRINITY_DN126116_c0_g1_i1,8,0,1,0,0,1,0,0,0,0,0,0,2,1,1,4
TRINITY_DN366983_c0_g1_i1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TRINITY_DN29074_c0_g1_i1,4,1,0,1,4,0,0,0,1,0,0,1,0,0,0,1
TRINITY_DN14861_c0_g1_i2,0,0,3,0,7,0,0,1,0,0,0,6,0,0,0,13
TRINITY_DN14861_c0_g1_i4,4,4,0,7,7,8,9,0,3,0,7,13,0,1,0,0
TRINITY_DN228_c4_g1_i8,90,90,43,121,33,74,62,82,153,132,185,118,82,306,6,166
TRINITY_DN346295_c0_g1_i1,4,1,3,11,12,14,5,5,5,0,2,17,8,3,8,17
TRINITY_DN58175_c1_g1_i1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN244981_c0_g1_i1,3,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0
TRINITY_DN228_c4_g1_i3,4,11,84,0,0,0,0,0,69,113,0,241,213,0,179,32
TRINITY_DN3688_c0_g4_i1,18,19,11,16,51,50,24,19,13,6,15,26,11,12,11,35
TRINITY_DN5746_c0_g1_i2,51,80,31,51,32,0,20,10,11,26,19,80,22,27,35,0
TRINITY_DN76672_c2_g1_i1,1,0,0,0,1,0,0,1,3,1,0,4,1,0,0,0
TRINITY_DN34340_c0_g1_i1,47,26,18,33,53,64,47,53,18,4,31,78,20,36,21,75
TRINITY_DN5746_c0_g1_i3,66,105,155,123,179,92,107,72,36,41,56,10,56,229,232,79
TRINITY_DN39502_c0_g1_i13,8,5,4,7,15,22,1,4,2,1,4,8,7,9,3,19
TRINITY_DN389232_c0_g1_i1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
TRINITY_DN432386_c0_g1_i1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
TRINITY_DN415726_c0_g1_i1,0,0,0,2,3,0,0,0,0,1,0,0,1,0,1,4
TRINITY_DN45320_c0_g1_i1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0
TRINITY_DN24184_c0_g2_i2,0,3,3,1,5,0,0,1,1,1,0,3,1,2,0,1
TRINITY_DN24184_c0_g2_i1,1,5,0,0,6,12,6,0,5,16,5,1,13,0,2,0
TRINITY_DN408427_c0_g1_i1,1,1,1,1,6,0,0,0,0,0,4,0,1,4,0,1
TRINITY_DN24184_c0_g2_i3,35,25,10,0,1,24,3,8,12,26,6,19,5,0,0,0
TRINITY_DN30947_c0_g1_i1,193,100,87,116,328,240,131,148,116,46,103,295,88,114,82,263
TRINITY_DN88838_c0_g1_i1,5,1,0,1,7,0,0,2,0,0,0,8,0,2,0,0
TRINITY_DN4244_c6_g1_i1,7,4,3,1,0,0,0,0,0,1,0,1,3,0,4,0
TRINITY_DN23648_c0_g1_i1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TRINITY_DN98563_c0_g1_i3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN98563_c0_g1_i2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN39502_c0_g1_i21,1,0,0,1,8,0,3,0,0,0,0,0,0,2,0,0
TRINITY_DN24615_c0_g1_i1,52,72,44,24,26,14,47,36,78,63,27,12,124,52,91,76
TRINITY_DN39502_c0_g1_i22,1,0,0,3,4,7,0,0,2,0,0,1,0,1,0,2
TRINITY_DN379507_c0_g1_i1,2,0,0,5,9,13,6,2,2,1,1,5,1,1,2,14
TRINITY_DN39502_c0_g1_i27,9,0,0,4,9,0,2,5,1,2,3,2,1,0,0,9
TRINITY_DN12668_c0_g1_i1,0,35,0,0,4,7,4,0,0,0,12,1,40,14,8,1
TRINITY_DN188740_c0_g1_i1,0,0,1,1,8,0,3,2,1,1,1,7,2,0,0,2
TRINITY_DN43430_c0_g2_i1,2,0,0,1,0,0,0,1,0,0,0,0,5,1,3,0
TRINITY_DN4779_c0_g1_i1,5,27,13,12,14,3,29,6,19,54,54,46,34,64,139,123
TRINITY_DN4779_c0_g1_i3,3,37,23,17,21,12,31,11,10,43,23,14,78,50,37,42
TRINITY_DN27041_c0_g1_i3,16,9,6,11,28,17,3,10,4,1,3,43,3,10,1,24
TRINITY_DN453559_c0_g1_i1,2,0,0,0,1,0,0,4,0,0,0,0,0,2,1,7
TRINITY_DN439431_c0_g1_i1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN33892_c0_g2_i3,0,162,158,79,51,26,65,58,55,2,2,125,31,16,28,0
TRINITY_DN60961_c1_g1_i1,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,1
TRINITY_DN90452_c0_g1_i1,1,1,2,1,2,0,1,0,5,0,0,1,0,0,9,0
TRINITY_DN317590_c0_g1_i1,3,0,0,0,4,0,0,1,0,0,0,1,0,1,0,0
TRINITY_DN451526_c0_g1_i1,5,0,0,0,0,2,1,2,1,0,0,2,2,0,0,0
TRINITY_DN33892_c0_g2_i2,77,54,110,58,12,22,14,34,46,0,78,53,39,49,129,62
TRINITY_DN396925_c0_g1_i1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TRINITY_DN21701_c0_g1_i13,65,33,58,72,142,118,50,67,61,21,31,140,38,66,36,175
TRINITY_DN282868_c0_g1_i1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN61604_c0_g1_i1,10,0,0,1,0,1,0,0,4,2,1,1,0,1,3,1
TRINITY_DN381121_c0_g1_i1,1,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0
TRINITY_DN97862_c0_g1_i1,2,1,1,0,11,6,2,0,3,1,1,2,1,0,0,2
TRINITY_DN28413_c0_g5_i2,1,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0
TRINITY_DN3562_c0_g1_i13,4,2,6,2,18,12,0,0,3,0,2,5,0,0,3,0
TRINITY_DN39465_c1_g1_i2,453,232,172,115,275,0,172,134,2,0,0,301,0,141,187,0
TRINITY_DN39465_c1_g1_i1,0,0,0,0,0,0,0,0,11,8,0,5,21,20,0,36
TRINITY_DN92379_c0_g1_i1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1
TRINITY_DN1310_c4_g1_i1,12,8,2,4,16,17,9,18,9,2,4,23,3,20,4,20
TRINITY_DN3562_c0_g1_i15,12,0,0,4,5,0,0,0,3,2,3,2,0,0,0,0
TRINITY_DN39465_c1_g1_i4,9,10,4,0,30,0,3,9,0,0,0,13,0,34,15,0
TRINITY_DN39465_c1_g1_i3,0,0,0,0,0,127,0,0,117,162,172,126,441,64,0,273
TRINITY_DN3562_c0_g1_i17,147,41,102,124,306,212,135,178,76,25,105,271,28,83,46,326
TRINITY_DN8172_c0_g1_i2,11,3,2,0,19,4,5,3,3,8,0,7,5,4,5,5
TRINITY_DN336354_c0_g1_i1,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0
TRINITY_DN8172_c0_g1_i1,13,10,6,10,33,34,11,14,13,2,16,52,10,11,2,39
TRINITY_DN3562_c0_g1_i19,70,62,24,54,112,60,20,29,37,11,20,96,35,7,19,28
TRINITY_DN8172_c0_g1_i4,6,0,7,8,31,9,7,0,0,0,0,13,0,7,4,28
TRINITY_DN8172_c0_g1_i8,23,20,0,34,0,15,0,0,14,12,0,0,20,0,29,0
TRINITY_DN2094_c0_g1_i7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRINITY_DN2094_c0_g1_i9,137,22,3,87,41,52,91,21,14,2,18,146,12,17,28,132
TRINITY_DN87088_c0_g2_i2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
TRINITY_DN123297_c0_g1_i1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
TRINITY_DN87088_c0_g2_i1,45,9,13,31,64,38,24,25,20,14,12,50,17,12,7,56
TRINITY_DN2094_c0_g1_i2,200,125,88,171,276,312,104,110,164,37,156,248,30,137,58,205
TRINITY_DN50259_c0_g2_i1,0,1,0,0,0,0,0,0,1,0,1,1,3,0,0,0
TRINITY_DN10635_c0_g1_i1,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10
TRINITY_DN2094_c0_g1_i5,22,9,46,12,85,48,27,38,35,11,15,90,25,24,4,71
TRINITY_DN25663_c0_g1_i2,0,0,4,0,0,2,0,2,0,0,0,0,7,4,0,0
TRINITY_DN8514_c2_g1_i17,4,4,1,6,1,17,1,3,5,4,10,9,3,9,1,31
TRINITY_DN25663_c0_g1_i1,5,15,21,9,15,0,4,23,10,5,10,53,30,9,25,0
